,,,公布日期時間,2021/07/26 04:36:12 PM
商品, 買賣權, 到期月份(週別), 履約價格, Delta值
CRO       ,賣權,202203  ,  25.0 ,-0.0601
CRO       ,賣權,202203  ,  26.0 ,-0.0933
CRO       ,賣權,202203  ,  28.0 ,-0.1894
CRO       ,賣權,202203  ,  30.0 ,-0.3211
CRO       ,賣權,202203  ,  32.0 ,-0.4694
CRO       ,賣權,202203  ,  34.0 ,-0.6133
CRO       ,賣權,202203  ,  36.0 ,-0.7369
CRO       ,賣權,202203  ,  38.0 ,-0.8299
CRO       ,賣權,202203  ,  40.0 ,-0.8985
CRO       ,買權,202206  ,  26.0 ,0.8793
CRO       ,買權,202206  ,  28.0 ,0.7864
CRO       ,買權,202206  ,  30.0 ,0.6687
CRO       ,買權,202206  ,  32.0 ,0.5415
CRO       ,買權,202206  ,  34.0 ,0.4180
CRO       ,買權,202206  ,  36.0 ,0.3082
CRO       ,買權,202206  ,  38.0 ,0.2180
CRO       ,賣權,202206  ,  26.0 ,-0.1207
CRO       ,賣權,202206  ,  28.0 ,-0.2136
CRO       ,賣權,202206  ,  30.0 ,-0.3313
CRO       ,賣權,202206  ,  32.0 ,-0.4585
CRO       ,賣權,202206  ,  34.0 ,-0.5820
CRO       ,賣權,202206  ,  36.0 ,-0.6918
CRO       ,賣權,202206  ,  38.0 ,-0.7820
CSO       ,買權,202108  ,  21.0 ,0.9827
CSO       ,買權,202108  ,  21.5 ,0.9752
CSO       ,買權,202108  ,  22.0 ,0.9672
CSO       ,買權,202108  ,  22.5 ,0.9498
CSO       ,買權,202108  ,  23.0 ,0.9324
CSO       ,買權,202108  ,  23.5 ,0.9108
CSO       ,買權,202108  ,  24.0 ,0.8826
CSO       ,買權,202108  ,  24.5 ,0.8490
CSO       ,買權,202108  ,  25.0 ,0.8111
CSO       ,買權,202108  ,  26.0 ,0.7244
CSO       ,買權,202108  ,  27.0 ,0.6259
CSO       ,買權,202108  ,  28.0 ,0.5220
CSO       ,買權,202108  ,  29.0 ,0.4203
CSO       ,買權,202108  ,  30.0 ,0.3259
CSO       ,買權,202108  ,  31.0 ,0.2442
CSO       ,買權,202108  ,  32.0 ,0.1770
CSO       ,買權,202108  ,  33.0 ,0.1264
CSO       ,買權,202108  ,  34.0 ,0.0862
CSO       ,買權,202108  ,  35.0 ,0.0578
CSO       ,賣權,202108  ,  21.0 ,-0.0173
CSO       ,賣權,202108  ,  21.5 ,-0.0248
CSO       ,賣權,202108  ,  22.0 ,-0.0328
CSO       ,賣權,202108  ,  22.5 ,-0.0502
CSO       ,賣權,202108  ,  23.0 ,-0.0676
CSO       ,賣權,202108  ,  23.5 ,-0.0892
CSO       ,賣權,202108  ,  24.0 ,-0.1174
CSO       ,賣權,202108  ,  24.5 ,-0.1510
CSO       ,賣權,202108  ,  25.0 ,-0.1889
CSO       ,賣權,202108  ,  26.0 ,-0.2756
CSO       ,賣權,202108  ,  27.0 ,-0.3741
CSO       ,賣權,202108  ,  28.0 ,-0.4780
CSO       ,賣權,202108  ,  29.0 ,-0.5797
CSO       ,賣權,202108  ,  30.0 ,-0.6741
CSO       ,賣權,202108  ,  31.0 ,-0.7558
CSO       ,賣權,202108  ,  32.0 ,-0.8230
CSO       ,賣權,202108  ,  33.0 ,-0.8736
CSO       ,賣權,202108  ,  34.0 ,-0.9138
CSO       ,賣權,202108  ,  35.0 ,-0.9422
CSO       ,買權,202109  ,  13.0 ,0.9964
CSO       ,買權,202109  ,  14.0 ,0.9960
CSO       ,買權,202109  ,  15.0 ,0.9955
CSO       ,買權,202109  ,  16.0 ,0.9949
CSO       ,買權,202109  ,  17.0 ,0.9941
CSO       ,買權,202109  ,  18.0 ,0.9889
CSO       ,買權,202109  ,  19.0 ,0.9793
CSO       ,買權,202109  ,  20.0 ,0.9628
CSO       ,買權,202109  ,  21.0 ,0.9399
CSO       ,買權,202109  ,  22.0 ,0.9045
CSO       ,買權,202109  ,  23.0 ,0.8612
CSO       ,買權,202109  ,  23.5 ,0.8354
CSO       ,買權,202109  ,  24.0 ,0.8080
CSO       ,買權,202109  ,  24.5 ,0.7783
CSO       ,買權,202109  ,  25.0 ,0.7466
CSO       ,買權,202109  ,  26.0 ,0.6793
CSO       ,買權,202109  ,  27.0 ,0.6086
CSO       ,買權,202109  ,  28.0 ,0.5366
CSO       ,買權,202109  ,  29.0 ,0.4662
CSO       ,買權,202109  ,  30.0 ,0.3989
CSO       ,買權,202109  ,  31.0 ,0.3363
CSO       ,買權,202109  ,  32.0 ,0.2804
CSO       ,買權,202109  ,  33.0 ,0.2298
CSO       ,買權,202109  ,  34.0 ,0.1876
CSO       ,買權,202109  ,  36.0 ,0.1195
CSO       ,買權,202109  ,  38.0 ,0.0732
CSO       ,賣權,202109  ,  13.0 ,-0.0036
CSO       ,賣權,202109  ,  14.0 ,-0.0040
CSO       ,賣權,202109  ,  15.0 ,-0.0045
CSO       ,賣權,202109  ,  16.0 ,-0.0051
CSO       ,賣權,202109  ,  17.0 ,-0.0059
CSO       ,賣權,202109  ,  18.0 ,-0.0111
CSO       ,賣權,202109  ,  19.0 ,-0.0207
CSO       ,賣權,202109  ,  20.0 ,-0.0373
CSO       ,賣權,202109  ,  21.0 ,-0.0601
CSO       ,賣權,202109  ,  22.0 ,-0.0955
CSO       ,賣權,202109  ,  23.0 ,-0.1388
CSO       ,賣權,202109  ,  23.5 ,-0.1646
CSO       ,賣權,202109  ,  24.0 ,-0.1920
CSO       ,賣權,202109  ,  24.5 ,-0.2217
CSO       ,賣權,202109  ,  25.0 ,-0.2534
CSO       ,賣權,202109  ,  26.0 ,-0.3207
CSO       ,賣權,202109  ,  27.0 ,-0.3914
CSO       ,賣權,202109  ,  28.0 ,-0.4634
CSO       ,賣權,202109  ,  29.0 ,-0.5338
CSO       ,賣權,202109  ,  30.0 ,-0.6011
CSO       ,賣權,202109  ,  31.0 ,-0.6637
CSO       ,賣權,202109  ,  32.0 ,-0.7196
CSO       ,賣權,202109  ,  33.0 ,-0.7702
CSO       ,賣權,202109  ,  34.0 ,-0.8124
CSO       ,賣權,202109  ,  36.0 ,-0.8805
CSO       ,賣權,202109  ,  38.0 ,-0.9268
CSO       ,買權,202112  ,  13.0 ,0.9936
CSO       ,買權,202112  ,  14.0 ,0.9904
CSO       ,買權,202112  ,  15.0 ,0.9825
CSO       ,買權,202112  ,  16.0 ,0.9725
CSO       ,買權,202112  ,  17.0 ,0.9571
CSO       ,買權,202112  ,  18.0 ,0.9386
CSO       ,買權,202112  ,  19.0 ,0.9146
CSO       ,買權,202112  ,  20.0 ,0.8871
CSO       ,買權,202112  ,  21.0 ,0.8555
CSO       ,買權,202112  ,  22.0 ,0.8197
CSO       ,買權,202112  ,  23.0 ,0.7808
CSO       ,買權,202112  ,  24.0 ,0.7398
CSO       ,買權,202112  ,  25.0 ,0.6966
CSO       ,買權,202112  ,  26.0 ,0.6527
CSO       ,買權,202112  ,  28.0 ,0.5642
CSO       ,買權,202112  ,  30.0 ,0.4788
CSO       ,買權,202112  ,  32.0 ,0.3995
CSO       ,買權,202112  ,  34.0 ,0.3282
CSO       ,買權,202112  ,  36.0 ,0.2670
CSO       ,買權,202112  ,  38.0 ,0.2140
CSO       ,賣權,202112  ,  13.0 ,-0.0064
CSO       ,賣權,202112  ,  14.0 ,-0.0096
CSO       ,賣權,202112  ,  15.0 ,-0.0175
CSO       ,賣權,202112  ,  16.0 ,-0.0275
CSO       ,賣權,202112  ,  17.0 ,-0.0429
CSO       ,賣權,202112  ,  18.0 ,-0.0614
CSO       ,賣權,202112  ,  19.0 ,-0.0854
CSO       ,賣權,202112  ,  20.0 ,-0.1129
CSO       ,賣權,202112  ,  21.0 ,-0.1445
CSO       ,賣權,202112  ,  22.0 ,-0.1803
CSO       ,賣權,202112  ,  23.0 ,-0.2192
CSO       ,賣權,202112  ,  24.0 ,-0.2602
CSO       ,賣權,202112  ,  25.0 ,-0.3034
CSO       ,賣權,202112  ,  26.0 ,-0.3473
CSO       ,賣權,202112  ,  28.0 ,-0.4358
CSO       ,賣權,202112  ,  30.0 ,-0.5212
CSO       ,賣權,202112  ,  32.0 ,-0.6005
CSO       ,賣權,202112  ,  34.0 ,-0.6718
CSO       ,賣權,202112  ,  36.0 ,-0.7330
CSO       ,賣權,202112  ,  38.0 ,-0.7860
CSO       ,買權,202203  ,  17.0 ,0.9270
CSO       ,買權,202203  ,  18.0 ,0.9050
CSO       ,買權,202203  ,  19.0 ,0.8798
CSO       ,買權,202203  ,  20.0 ,0.8519
CSO       ,買權,202203  ,  21.0 ,0.8223
CSO       ,買權,202203  ,  22.0 ,0.7902
CSO       ,買權,202203  ,  23.0 ,0.7569
CSO       ,買權,202203  ,  24.0 ,0.7224
CSO       ,買權,202203  ,  25.0 ,0.6873
CSO       ,買權,202203  ,  26.0 ,0.6519
CSO       ,買權,202203  ,  28.0 ,0.5814
CSO       ,買權,202203  ,  30.0 ,0.5132
CSO       ,買權,202203  ,  32.0 ,0.4494
CSO       ,買權,202203  ,  34.0 ,0.3901
CSO       ,買權,202203  ,  36.0 ,0.3369
CSO       ,買權,202203  ,  38.0 ,0.2887
CSO       ,賣權,202203  ,  17.0 ,-0.0730
CSO       ,賣權,202203  ,  18.0 ,-0.0950
CSO       ,賣權,202203  ,  19.0 ,-0.1202
CSO       ,賣權,202203  ,  20.0 ,-0.1481
CSO       ,賣權,202203  ,  21.0 ,-0.1777
CSO       ,賣權,202203  ,  22.0 ,-0.2098
CSO       ,賣權,202203  ,  23.0 ,-0.2432
CSO       ,賣權,202203  ,  24.0 ,-0.2776
CSO       ,賣權,202203  ,  25.0 ,-0.3127
CSO       ,賣權,202203  ,  26.0 ,-0.3481
CSO       ,賣權,202203  ,  28.0 ,-0.4186
CSO       ,賣權,202203  ,  30.0 ,-0.4868
CSO       ,賣權,202203  ,  32.0 ,-0.5506
CSO       ,賣權,202203  ,  34.0 ,-0.6099
CSO       ,賣權,202203  ,  36.0 ,-0.6631
CSO       ,賣權,202203  ,  38.0 ,-0.7113
CSO       ,買權,202206  ,  23.0 ,0.7461
CSO       ,買權,202206  ,  24.0 ,0.7163
CSO       ,買權,202206  ,  25.0 ,0.6864
CSO       ,買權,202206  ,  26.0 ,0.6563
CSO       ,買權,202206  ,  28.0 ,0.5971
CSO       ,買權,202206  ,  30.0 ,0.5397
CSO       ,買權,202206  ,  32.0 ,0.4852
CSO       ,買權,202206  ,  34.0 ,0.4346
CSO       ,賣權,202206  ,  23.0 ,-0.2539
CSO       ,賣權,202206  ,  24.0 ,-0.2837
CSO       ,賣權,202206  ,  25.0 ,-0.3136
CSO       ,賣權,202206  ,  26.0 ,-0.3437
CSO       ,賣權,202206  ,  28.0 ,-0.4029
CSO       ,賣權,202206  ,  30.0 ,-0.4603
CSO       ,賣權,202206  ,  32.0 ,-0.5148
CSO       ,賣權,202206  ,  34.0 ,-0.5654
CZO       ,買權,202108  , 110.0 ,0.8210
CZO       ,買權,202108  , 115.0 ,0.7820
CZO       ,買權,202108  , 120.0 ,0.7399
CZO       ,買權,202108  , 125.0 ,0.6962
CZO       ,買權,202108  , 130.0 ,0.6515
CZO       ,買權,202108  , 135.0 ,0.6063
CZO       ,買權,202108  , 140.0 ,0.5614
CZO       ,買權,202108  , 145.0 ,0.5171
CZO       ,買權,202108  , 150.0 ,0.4741
CZO       ,買權,202108  , 155.0 ,0.4328
CZO       ,買權,202108  , 160.0 ,0.3936
CZO       ,買權,202108  , 165.0 ,0.3565
CZO       ,買權,202108  , 170.0 ,0.3216
CZO       ,買權,202108  , 175.0 ,0.2893
CZO       ,買權,202108  , 180.0 ,0.2600
CZO       ,買權,202108  , 185.0 ,0.2329
CZO       ,買權,202108  , 190.0 ,0.2074
CZO       ,買權,202108  , 195.0 ,0.1847
CZO       ,買權,202108  , 200.0 ,0.1639
CZO       ,買權,202108  , 205.0 ,0.1453
CZO       ,買權,202108  , 210.0 ,0.1286
CZO       ,買權,202108  , 215.0 ,0.1135
CZO       ,買權,202108  , 220.0 ,0.1001
CZO       ,買權,202108  , 225.0 ,0.0881
CZO       ,買權,202108  , 230.0 ,0.0775
CZO       ,買權,202108  , 235.0 ,0.0681
CZO       ,買權,202108  , 240.0 ,0.0595
CZO       ,買權,202108  , 245.0 ,0.0525
CZO       ,買權,202108  , 250.0 ,0.0459
CZO       ,買權,202108  , 260.0 ,0.0350
CZO       ,賣權,202108  , 110.0 ,-0.1790
CZO       ,賣權,202108  , 115.0 ,-0.2180
CZO       ,賣權,202108  , 120.0 ,-0.2601
CZO       ,賣權,202108  , 125.0 ,-0.3038
CZO       ,賣權,202108  , 130.0 ,-0.3485
CZO       ,賣權,202108  , 135.0 ,-0.3937
CZO       ,賣權,202108  , 140.0 ,-0.4386
CZO       ,賣權,202108  , 145.0 ,-0.4829
CZO       ,賣權,202108  , 150.0 ,-0.5259
CZO       ,賣權,202108  , 155.0 ,-0.5672
CZO       ,賣權,202108  , 160.0 ,-0.6064
CZO       ,賣權,202108  , 165.0 ,-0.6435
CZO       ,賣權,202108  , 170.0 ,-0.6784
CZO       ,賣權,202108  , 175.0 ,-0.7107
CZO       ,賣權,202108  , 180.0 ,-0.7400
CZO       ,賣權,202108  , 185.0 ,-0.7671
CZO       ,賣權,202108  , 190.0 ,-0.7926
CZO       ,賣權,202108  , 195.0 ,-0.8153
CZO       ,賣權,202108  , 200.0 ,-0.8361
CZO       ,賣權,202108  , 205.0 ,-0.8547
CZO       ,賣權,202108  , 210.0 ,-0.8714
CZO       ,賣權,202108  , 215.0 ,-0.8865
CZO       ,賣權,202108  , 220.0 ,-0.8999
CZO       ,賣權,202108  , 225.0 ,-0.9119
CZO       ,賣權,202108  , 230.0 ,-0.9225
CZO       ,賣權,202108  , 235.0 ,-0.9319
CZO       ,賣權,202108  , 240.0 ,-0.9405
CZO       ,賣權,202108  , 245.0 ,-0.9475
CZO       ,賣權,202108  , 250.0 ,-0.9541
CZO       ,賣權,202108  , 260.0 ,-0.9650
CZO       ,買權,202109  ,  15.0 ,0.9997
CZO       ,買權,202109  ,  16.0 ,0.9997
CZO       ,買權,202109  ,  17.0 ,0.9997
CZO       ,買權,202109  ,  18.0 ,0.9997
CZO       ,買權,202109  ,  19.0 ,0.9997
CZO       ,買權,202109  ,  20.0 ,0.9997
CZO       ,買權,202109  ,  21.0 ,0.9996
CZO       ,買權,202109  ,  22.0 ,0.9996
CZO       ,買權,202109  ,  23.0 ,0.9996
CZO       ,買權,202109  ,  24.0 ,0.9996
CZO       ,買權,202109  ,  25.0 ,0.9996
CZO       ,買權,202109  ,  26.0 ,0.9996
CZO       ,買權,202109  ,  28.0 ,0.9996
CZO       ,買權,202109  ,  30.0 ,0.9995
CZO       ,買權,202109  ,  32.0 ,0.9995
CZO       ,買權,202109  ,  34.0 ,0.9995
CZO       ,買權,202109  ,  36.0 ,0.9990
CZO       ,買權,202109  ,  38.0 ,0.9986
CZO       ,買權,202109  ,  40.0 ,0.9981
CZO       ,買權,202109  ,  42.0 ,0.9977
CZO       ,買權,202109  ,  44.0 ,0.9968
CZO       ,買權,202109  ,  46.0 ,0.9957
CZO       ,買權,202109  ,  48.0 ,0.9942
CZO       ,買權,202109  ,  50.0 ,0.9927
CZO       ,買權,202109  ,  55.0 ,0.9874
CZO       ,買權,202109  ,  60.0 ,0.9799
CZO       ,買權,202109  ,  65.0 ,0.9699
CZO       ,買權,202109  ,  70.0 ,0.9572
CZO       ,買權,202109  ,  75.0 ,0.9419
CZO       ,買權,202109  ,  80.0 ,0.9240
CZO       ,買權,202109  ,  85.0 ,0.9036
CZO       ,買權,202109  ,  90.0 ,0.8810
CZO       ,買權,202109  ,  95.0 ,0.8562
CZO       ,買權,202109  , 100.0 ,0.8298
CZO       ,買權,202109  , 110.0 ,0.7732
CZO       ,買權,202109  , 120.0 ,0.7131
CZO       ,買權,202109  , 125.0 ,0.6826
CZO       ,買權,202109  , 130.0 ,0.6520
CZO       ,買權,202109  , 135.0 ,0.6216
CZO       ,買權,202109  , 140.0 ,0.5917
CZO       ,買權,202109  , 145.0 ,0.5621
CZO       ,買權,202109  , 150.0 ,0.5335
CZO       ,買權,202109  , 155.0 ,0.5049
CZO       ,買權,202109  , 160.0 ,0.4783
CZO       ,買權,202109  , 165.0 ,0.4519
CZO       ,買權,202109  , 170.0 ,0.4261
CZO       ,買權,202109  , 175.0 ,0.4025
CZO       ,買權,202109  , 180.0 ,0.3794
CZO       ,買權,202109  , 190.0 ,0.3355
CZO       ,買權,202109  , 200.0 ,0.2964
CZO       ,買權,202109  , 210.0 ,0.2619
CZO       ,買權,202109  , 220.0 ,0.2298
CZO       ,買權,202109  , 230.0 ,0.2024
CZO       ,買權,202109  , 240.0 ,0.1769
CZO       ,買權,202109  , 250.0 ,0.1555
CZO       ,買權,202109  , 260.0 ,0.1362
CZO       ,賣權,202109  ,  15.0 ,-0.0003
CZO       ,賣權,202109  ,  16.0 ,-0.0003
CZO       ,賣權,202109  ,  17.0 ,-0.0003
CZO       ,賣權,202109  ,  18.0 ,-0.0003
CZO       ,賣權,202109  ,  19.0 ,-0.0003
CZO       ,賣權,202109  ,  20.0 ,-0.0003
CZO       ,賣權,202109  ,  21.0 ,-0.0004
CZO       ,賣權,202109  ,  22.0 ,-0.0004
CZO       ,賣權,202109  ,  23.0 ,-0.0004
CZO       ,賣權,202109  ,  24.0 ,-0.0004
CZO       ,賣權,202109  ,  25.0 ,-0.0004
CZO       ,賣權,202109  ,  26.0 ,-0.0004
CZO       ,賣權,202109  ,  28.0 ,-0.0004
CZO       ,賣權,202109  ,  30.0 ,-0.0005
CZO       ,賣權,202109  ,  32.0 ,-0.0005
CZO       ,賣權,202109  ,  34.0 ,-0.0005
CZO       ,賣權,202109  ,  36.0 ,-0.0010
CZO       ,賣權,202109  ,  38.0 ,-0.0014
CZO       ,賣權,202109  ,  40.0 ,-0.0019
CZO       ,賣權,202109  ,  42.0 ,-0.0023
CZO       ,賣權,202109  ,  44.0 ,-0.0032
CZO       ,賣權,202109  ,  46.0 ,-0.0043
CZO       ,賣權,202109  ,  48.0 ,-0.0058
CZO       ,賣權,202109  ,  50.0 ,-0.0073
CZO       ,賣權,202109  ,  55.0 ,-0.0126
CZO       ,賣權,202109  ,  60.0 ,-0.0201
CZO       ,賣權,202109  ,  65.0 ,-0.0301
CZO       ,賣權,202109  ,  70.0 ,-0.0428
CZO       ,賣權,202109  ,  75.0 ,-0.0581
CZO       ,賣權,202109  ,  80.0 ,-0.0760
CZO       ,賣權,202109  ,  85.0 ,-0.0964
CZO       ,賣權,202109  ,  90.0 ,-0.1190
CZO       ,賣權,202109  ,  95.0 ,-0.1438
CZO       ,賣權,202109  , 100.0 ,-0.1702
CZO       ,賣權,202109  , 110.0 ,-0.2268
CZO       ,賣權,202109  , 120.0 ,-0.2869
CZO       ,賣權,202109  , 125.0 ,-0.3174
CZO       ,賣權,202109  , 130.0 ,-0.3480
CZO       ,賣權,202109  , 135.0 ,-0.3784
CZO       ,賣權,202109  , 140.0 ,-0.4083
CZO       ,賣權,202109  , 145.0 ,-0.4379
CZO       ,賣權,202109  , 150.0 ,-0.4665
CZO       ,賣權,202109  , 155.0 ,-0.4951
CZO       ,賣權,202109  , 160.0 ,-0.5217
CZO       ,賣權,202109  , 165.0 ,-0.5481
CZO       ,賣權,202109  , 170.0 ,-0.5739
CZO       ,賣權,202109  , 175.0 ,-0.5975
CZO       ,賣權,202109  , 180.0 ,-0.6206
CZO       ,賣權,202109  , 190.0 ,-0.6645
CZO       ,賣權,202109  , 200.0 ,-0.7036
CZO       ,賣權,202109  , 210.0 ,-0.7381
CZO       ,賣權,202109  , 220.0 ,-0.7702
CZO       ,賣權,202109  , 230.0 ,-0.7976
CZO       ,賣權,202109  , 240.0 ,-0.8231
CZO       ,賣權,202109  , 250.0 ,-0.8445
CZO       ,賣權,202109  , 260.0 ,-0.8638
CZO       ,買權,202112  ,  25.0 ,0.9959
CZO       ,買權,202112  ,  26.0 ,0.9953
CZO       ,買權,202112  ,  28.0 ,0.9936
CZO       ,買權,202112  ,  30.0 ,0.9919
CZO       ,買權,202112  ,  32.0 ,0.9898
CZO       ,買權,202112  ,  34.0 ,0.9874
CZO       ,買權,202112  ,  36.0 ,0.9847
CZO       ,買權,202112  ,  38.0 ,0.9818
CZO       ,買權,202112  ,  40.0 ,0.9786
CZO       ,買權,202112  ,  42.0 ,0.9750
CZO       ,買權,202112  ,  44.0 ,0.9713
CZO       ,買權,202112  ,  46.0 ,0.9673
CZO       ,買權,202112  ,  48.0 ,0.9630
CZO       ,買權,202112  ,  50.0 ,0.9584
CZO       ,買權,202112  ,  55.0 ,0.9461
CZO       ,買權,202112  ,  60.0 ,0.9323
CZO       ,買權,202112  ,  65.0 ,0.9175
CZO       ,買權,202112  ,  70.0 ,0.9017
CZO       ,買權,202112  ,  75.0 ,0.8852
CZO       ,買權,202112  ,  80.0 ,0.8678
CZO       ,買權,202112  ,  85.0 ,0.8501
CZO       ,買權,202112  ,  90.0 ,0.8320
CZO       ,買權,202112  ,  95.0 ,0.8136
CZO       ,買權,202112  , 100.0 ,0.7950
CZO       ,買權,202112  , 110.0 ,0.7577
CZO       ,買權,202112  , 120.0 ,0.7208
CZO       ,買權,202112  , 130.0 ,0.6845
CZO       ,買權,202112  , 140.0 ,0.6491
CZO       ,買權,202112  , 150.0 ,0.6150
CZO       ,買權,202112  , 160.0 ,0.5825
CZO       ,買權,202112  , 170.0 ,0.5512
CZO       ,買權,202112  , 180.0 ,0.5216
CZO       ,買權,202112  , 190.0 ,0.4933
CZO       ,買權,202112  , 200.0 ,0.4665
CZO       ,買權,202112  , 210.0 ,0.4412
CZO       ,買權,202112  , 220.0 ,0.4168
CZO       ,買權,202112  , 230.0 ,0.3941
CZO       ,買權,202112  , 240.0 ,0.3734
CZO       ,買權,202112  , 250.0 ,0.3528
CZO       ,買權,202112  , 260.0 ,0.3341
CZO       ,賣權,202112  ,  25.0 ,-0.0041
CZO       ,賣權,202112  ,  26.0 ,-0.0047
CZO       ,賣權,202112  ,  28.0 ,-0.0064
CZO       ,賣權,202112  ,  30.0 ,-0.0081
CZO       ,賣權,202112  ,  32.0 ,-0.0103
CZO       ,賣權,202112  ,  34.0 ,-0.0126
CZO       ,賣權,202112  ,  36.0 ,-0.0153
CZO       ,賣權,202112  ,  38.0 ,-0.0182
CZO       ,賣權,202112  ,  40.0 ,-0.0214
CZO       ,賣權,202112  ,  42.0 ,-0.0250
CZO       ,賣權,202112  ,  44.0 ,-0.0287
CZO       ,賣權,202112  ,  46.0 ,-0.0327
CZO       ,賣權,202112  ,  48.0 ,-0.0370
CZO       ,賣權,202112  ,  50.0 ,-0.0416
CZO       ,賣權,202112  ,  55.0 ,-0.0539
CZO       ,賣權,202112  ,  60.0 ,-0.0677
CZO       ,賣權,202112  ,  65.0 ,-0.0825
CZO       ,賣權,202112  ,  70.0 ,-0.0983
CZO       ,賣權,202112  ,  75.0 ,-0.1148
CZO       ,賣權,202112  ,  80.0 ,-0.1322
CZO       ,賣權,202112  ,  85.0 ,-0.1499
CZO       ,賣權,202112  ,  90.0 ,-0.1680
CZO       ,賣權,202112  ,  95.0 ,-0.1864
CZO       ,賣權,202112  , 100.0 ,-0.2050
CZO       ,賣權,202112  , 110.0 ,-0.2423
CZO       ,賣權,202112  , 120.0 ,-0.2792
CZO       ,賣權,202112  , 130.0 ,-0.3155
CZO       ,賣權,202112  , 140.0 ,-0.3509
CZO       ,賣權,202112  , 150.0 ,-0.3850
CZO       ,賣權,202112  , 160.0 ,-0.4175
CZO       ,賣權,202112  , 170.0 ,-0.4488
CZO       ,賣權,202112  , 180.0 ,-0.4784
CZO       ,賣權,202112  , 190.0 ,-0.5067
CZO       ,賣權,202112  , 200.0 ,-0.5335
CZO       ,賣權,202112  , 210.0 ,-0.5588
CZO       ,賣權,202112  , 220.0 ,-0.5832
CZO       ,賣權,202112  , 230.0 ,-0.6059
CZO       ,賣權,202112  , 240.0 ,-0.6266
CZO       ,賣權,202112  , 250.0 ,-0.6472
CZO       ,賣權,202112  , 260.0 ,-0.6659
CZO       ,買權,202203  ,  50.0 ,0.9404
CZO       ,買權,202203  ,  55.0 ,0.9278
CZO       ,買權,202203  ,  60.0 ,0.9144
CZO       ,買權,202203  ,  65.0 ,0.9004
CZO       ,買權,202203  ,  70.0 ,0.8861
CZO       ,買權,202203  ,  75.0 ,0.8716
CZO       ,買權,202203  ,  80.0 ,0.8569
CZO       ,買權,202203  ,  85.0 ,0.8421
CZO       ,買權,202203  ,  90.0 ,0.8272
CZO       ,買權,202203  ,  95.0 ,0.8123
CZO       ,買權,202203  , 100.0 ,0.7975
CZO       ,買權,202203  , 110.0 ,0.7681
CZO       ,買權,202203  , 120.0 ,0.7394
CZO       ,買權,202203  , 130.0 ,0.7104
CZO       ,買權,202203  , 140.0 ,0.6816
CZO       ,買權,202203  , 150.0 ,0.6585
CZO       ,買權,202203  , 160.0 ,0.6334
CZO       ,買權,202203  , 170.0 ,0.6093
CZO       ,買權,202203  , 180.0 ,0.5862
CZO       ,買權,202203  , 190.0 ,0.5635
CZO       ,買權,202203  , 200.0 ,0.5427
CZO       ,買權,202203  , 210.0 ,0.5225
CZO       ,買權,202203  , 220.0 ,0.5030
CZO       ,買權,202203  , 230.0 ,0.4841
CZO       ,買權,202203  , 240.0 ,0.4668
CZO       ,買權,202203  , 250.0 ,0.4495
CZO       ,買權,202203  , 260.0 ,0.4337
CZO       ,賣權,202203  ,  50.0 ,-0.0596
CZO       ,賣權,202203  ,  55.0 ,-0.0722
CZO       ,賣權,202203  ,  60.0 ,-0.0856
CZO       ,賣權,202203  ,  65.0 ,-0.0996
CZO       ,賣權,202203  ,  70.0 ,-0.1139
CZO       ,賣權,202203  ,  75.0 ,-0.1284
CZO       ,賣權,202203  ,  80.0 ,-0.1431
CZO       ,賣權,202203  ,  85.0 ,-0.1579
CZO       ,賣權,202203  ,  90.0 ,-0.1728
CZO       ,賣權,202203  ,  95.0 ,-0.1877
CZO       ,賣權,202203  , 100.0 ,-0.2025
CZO       ,賣權,202203  , 110.0 ,-0.2319
CZO       ,賣權,202203  , 120.0 ,-0.2606
CZO       ,賣權,202203  , 130.0 ,-0.2896
CZO       ,賣權,202203  , 140.0 ,-0.3184
CZO       ,賣權,202203  , 150.0 ,-0.3415
CZO       ,賣權,202203  , 160.0 ,-0.3666
CZO       ,賣權,202203  , 170.0 ,-0.3907
CZO       ,賣權,202203  , 180.0 ,-0.4139
CZO       ,賣權,202203  , 190.0 ,-0.4365
CZO       ,賣權,202203  , 200.0 ,-0.4573
CZO       ,賣權,202203  , 210.0 ,-0.4775
CZO       ,賣權,202203  , 220.0 ,-0.4970
CZO       ,賣權,202203  , 230.0 ,-0.5159
CZO       ,賣權,202203  , 240.0 ,-0.5332
CZO       ,賣權,202203  , 250.0 ,-0.5505
CZO       ,賣權,202203  , 260.0 ,-0.5663
CZO       ,買權,202206  , 120.0 ,0.7584
CZO       ,買權,202206  , 130.0 ,0.7353
CZO       ,買權,202206  , 140.0 ,0.7134
CZO       ,買權,202206  , 150.0 ,0.6934
CZO       ,買權,202206  , 160.0 ,0.6733
CZO       ,買權,202206  , 170.0 ,0.6532
CZO       ,買權,202206  , 180.0 ,0.6354
CZO       ,賣權,202206  , 120.0 ,-0.2416
CZO       ,賣權,202206  , 130.0 ,-0.2647
CZO       ,賣權,202206  , 140.0 ,-0.2866
CZO       ,賣權,202206  , 150.0 ,-0.3066
CZO       ,賣權,202206  , 160.0 ,-0.3267
CZO       ,賣權,202206  , 170.0 ,-0.3468
CZO       ,賣權,202206  , 180.0 ,-0.3646
DCO       ,買權,202108  ,  13.5 ,0.9750
DCO       ,買權,202108  ,  14.0 ,0.9665
